Prod_ID,Prod_Cat,User_ID,User_Province,Event,Clicks,Wishlist
SufDdUOOautPR98RxTvC,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
T6Mon6sUtkOflOx2PpGj,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
T6ft3SKAUjuh280mskSG,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
TJCzeGUZYGK9BRqeVffn,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
TO7oeZsBkpmbA7OR9AC1,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
TgM4SVyzDLCxW5D3EU9n,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
ToTOH2fixdfznJiWHC57,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
TwfWmORJsUZZVKSgoWrE,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
U4deGZmVLp4MSrbfukq5,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
UBAfTJMNye5pWPPYEXHj,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
UUy3EGYSGDzb6Md7e4On,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
UY5MSNvTSeHwqIfB9Les,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
UfmtbpnBWLT6TwhlGkBZ,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
Uml7KVv2DumqipUgzdZm,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
UvocZZUFd9S92e4hBWdq,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
UydkubVYJtuudBMTt2cT,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
V0dB15bpcP3qdMAEGSMd,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
V57k93AyPVQ1aaSLK0lt,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
V60gYNlTaPY0ByfJXjpe,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
VHNuigiz12u0RFQHHxdT,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
VHZjifoy8j85X6gCZXAO,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
WK2rthVFmsf59GWBq794,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
WOKqhP20UhvXytiiXvEg,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
We4Ajg6rsjjc3tot3XVC,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
WrkvRTIIevVjTT9tpmsz,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
X3PgQ5r4QWWUkr9XB39b,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
XCxsD9Z17sKFbnojvytD,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
XRWXzB6CdsNmKeg0p7Rb,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
XS7elzHPRmcyghS17BpA,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
XjtwnfkvFh9g8ujzfeAp,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
Y05g799uBqRgVY4bvege,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
Y8T9KyoxS5dDSILkaCAV,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
YBDocENcW5JcLDpKta74,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
YJenr1pHLds7XCrhwiT9,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
YORCGQp2hleCXcjdECVm,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
YUmuvJL4Knt5tLYZ5ETM,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
YqmW8Tv01yDCWDGiWpor,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
Z8uzg2z1V3g7vwsYgpVD,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
Z9XKx47xQYoQlq0H0E0Q,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
ZQR7OH1Q3EYvCctRBgXU,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
Zkw2rHYaRdoD3iOncDtI,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
ZuZLZYXJcE4OzhvC8JtH,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
a47FliX7pqrzD9d74wl3,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
aFLhm9yinjUXMDKv0Qtn,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
aTCbDNJnzYccWH0wNEVL,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
azvKUhNd3vvZTS37bsIv,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
b7A3yaNwG7dSE2SgQOPV,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
bFiv9YoMuauGTGuV5xpx,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
bG3ClDtAuqJ0iqKpPwOX,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
bGh11OlkT0xUgU1o8uP6,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
bRYZr3Iww3seYuw5EAf8,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
bUgtiNZAbEU4aqlKOuKC,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
biqaljjE0SxU3KyA47BJ,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
bz484lTvvSl6rrl2PURL,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
c6UC0PuGlTiXUYvlxocX,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
cMgrWSLgqY4Y5eG5XvU1,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
cQfNBWKwZwgAz4qgiXpt,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
cdifJQGRVt4CgfNkFI7U,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
cdlpeTXZWmhh86A9Px6E,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
cpF6hYfRJ4ejcEkOHH33,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
cupyrpFoTGGwxu8fbUEX,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
dRpwCpu0hEVPWzREh30F,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
dhgJPsQuprmiAzVnVhdD,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
e5W5azRyuv5Ve4gvu6BP,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
eQP4ER85x2hZdSILacwx,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
eqbzOjTnWK7nY8AGlQ4W,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
f7B55F4Tlu7cMQhou0VR,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
fD0d9FtqdY07my44fQI4,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
fNtncpoouktEY7el9tXY,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
fapT8UUUXrujXjP4VOOR,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
fgTllkuxvrdioeEU6cDx,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
fkyRVOhubXAckRWOOKUM,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
ft9KyxTvnvyl7Il3gjL6,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
fusrodFW7UTI79FxRip0,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
gEjtL6RV5X5xmkkaZMyD,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
gInYO6CcZBNgyg48KvPE,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
gSfvBgQnTzk1u8q2oSOH,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
gxSdsapm08S4WqzD9RjC,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
gzeD5XSaOCfO13gHNrOv,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
h01new9oJl4sFMC3CKVc,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
hFsY8d328PZFJCotl6qX,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
hGgLHSPG74ejD5Nk9tqo,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
hNoD8e4OcR9FXCNGAuDR,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
hWx9Z4Aj9grmr2AmbAIy,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
hpBw47NQu9eJHD64ayPA,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
hwd0fHwQ3va1KEg2W0xS,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
i1guCamlJa1OwctOJBVs,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
i5dHhHhzYcOSCvuzqsyI,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
i9VRGUUDLNa2GvA4Um9m,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
ieoGjBaCUtcj5UPg1BB9,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
irUvCyXrBGtiIROLMNwI,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
jpDVA11qgn2hjh5pakWi,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
jvxihDMwMi2poxm9mlSV,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
k8CwvrWGYqRAPEbVVKX5,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
kat3IGKYVx23j3iE3qm1,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
kwxkhwgNRkAfwvplChVr,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
lLxFoRzEnSw0vfXRoeMf,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
lRF7VY4PBW28wWnnauaw,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
lY85KBfwXnbSyIFX1tCO,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
la2ctlQc58WZphTZYUba,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
lcGj1WQ60I7w6GgcLgoq,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
lthpIDTIHlbMOIZAViad,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
m32Y8ctmtklNQyo5hyEt,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
m8yXg7g0Rz9zfdYRePFp,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
m9Hj4I1vVxedegIhsIg1,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
mQDki74RuvR2eqjMtwFQ,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
mU21EUiFdU3GCwW8g91h,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
mmDHdeLrBht1ee4Dywnm,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
n4bZZVroyRrgTCH3OR4r,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
nKNaFuCiDc2f5ZQ8HDXT,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
nPKPJeFCe3f1gkCKl3mi,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
nS0aEZduaeRwCtd5mUiL,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
nV59xuitX1Gsq4p84Z03,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
ndjFqSMgdzylsqiPfgIY,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
nn0NmQGCOYuVFR0aGWRx,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
nu22FuGHf6Gc9V5xBwfL,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
ofvSMp4DGz8QmLKH9Hps,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
onazj8E3NVnHoXtTF5aS,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
ormtY7hGRw9M2TGtIwvm,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
pqOEsSbsnrgc8Kwt9GPm,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
qMPPc1nQ0whEWUlqXDij,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
qZp8B44ide7I0eMZnact,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
qbrQ1H6L3cuP5gEFEXbq,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
qjUy1APHBWwHvyBDcLr3,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
qlkRtgHH0sqKZP70nrTj,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
r56zP3URuK5LZTafordQ,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
r66QCQSIFU9QyHxNuVAT,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
r8EgAAi9sSVxQbPaUkjo,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
rBVvQrPkN0sc7n8mnZVn,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
rHomrB596GWaJ0tNaiMx,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
ra2sxzJYeQEIxIXWHC3t,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
rfCPWONfpsc3Ml8D8BPA,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
rmycIwrLnqdRUfFde4bI,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
rsdO8fumbD1qn5t0Wxgj,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
sHW97yOD5Vj8KUKh8HMe,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
saztLVTyc6iRdWAL9udc,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
se3b7YeiLwolHD9Fa4wJ,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
slT4rDVKYQKKrszeLPs7,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
smqmbqQRYa1WBUATWoUN,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
soSjNyXM2x86LZSYMNwq,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
tUqgzFl9IBk9vCYnFlyr,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
tlUPgtJELcCADuG7Ic9W,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
tm2l3FXfUlMh2ZFJInDl,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
tmfFD4f4qjOJNpt6KvyV,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
ttCOU0TbX1qBQHe5RQeY,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
tuo3iDmV5HNVotZKXQSc,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
tvizAwm1Y8VerK0c0QmC,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
u0wZ130e8PP1bTxP0fMC,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
u6mToF1th5nKO6JzO10g,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
uNXj8FgZ0b4f3U2A7Ezz,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
uQLuFg0me4nWhg6bZnw1,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
uRI3l2fUkeJG9bgZ1mhe,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
uaInZTrmmR8kf0wg0FwX,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
udq2sUim0d5zKwQr1Coq,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
uwWxYqjmCx8gnrIeDVkL,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
vSKwyDiXHecibPT3OtiY,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
vZlU2jcRlGeYrdlGgAQP,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
vbdZZrpXX9y7SOesHpRa,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
vdgIxRQhw96w7fBT0j6g,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
w3XDTpkJ0TaUDylNgnGj,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
w6l0DVAEPaMBW4M2uoeA,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
w9u8chSG6cJEKY58Rix1,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
wA53XUyApRkebpw9ddsH,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
wR2q3qYc2cV1Uvo3ygRr,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
wc6cR1KbKsNByvGFpMfp,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
whLEYE5vzBwsHvP7BuDz,1,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
worvv8jWQG1OQI3dBHps,4,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
wyXh7EpwFWtCWhRO6aiU,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
xAidWZ5LY6XzRxu8HTrY,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
xE08GTT8XdsNv0yR8ERe,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
xWe0AnD1XYFhhzaeDqz4,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
xdfOHETz3xSavHPxiBlg,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
xfujBS4lULkOyS9He7vJ,2,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
y5bL3GwOLjeknyw3ejuf,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
y68pX6WeINR3wAXkekge,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
yFlGuldML4zQuiUthNIy,5,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
zxbQiFwkyCzSd1CAbx70,3,7Dhh6eQ4ZndbNaMjvotZ1LVLZmm2,3,view,1,0
01jWTF8NnJRanatcqWWA,5,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
03qJv4WzHoKBslyT6bcw,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
0FrZIkNP98yWbVRuE1Wd,5,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
0cCtsXbwGQqu7LoLIFmv,4,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,2,0
0cHxbCxG7mY7xA7l1Dpn,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,3,0
0s4fAbVOqdJv7eYcZ5Zr,2,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
0tOD2R8VprURTzYF4b9m,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,3,0
0zwT3y7XarK0kA2m6459,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,5,0
1GOto1UFk2QuXBdSSyUj,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
1Q30dEBi2W6i358rT2g4,4,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,2,0
1WCHDQT6LwpTDo6sX1wv,5,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
1YZ02BpCyAzkuMs0uTTU,4,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,2,0
1iSLejnhJVgmRe0iwHkw,4,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,5,0
1lZkdgEeh9MLTJfUYnby,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
20EI9jhYnDyhjYX79yCH,4,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
2ZIjNxeaNXgZS3KHhMUP,5,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
2ffKEUPN9bWtWmYMfo8C,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,3,0
2gs3DUIYZuaXqgZtU0bs,4,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,3,0
2sGL2xUGipXFhuTiv6yW,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,2,0
2sZA2SnVdR8wgU5Es6CK,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
2suTIt6CxtXy6j7dnAaH,4,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,4,0
32JR4GcAFMlyqvzR3LoP,2,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
3HDnaI0Tifr70zhnaPK8,4,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,2,0
3Kcolr6Llq9geCIQ6RQ7,4,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
3T805En1xjLM7v1otfWW,2,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,2,0
3Y0LgxYEZGlkNbfTuxdl,5,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,2,0
3cOmZEqJC7qH2IVGxRiw,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,2,0
3cSCaJVIW6nwFfaqOTBx,2,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,2,0
3dCGNLFbfnOQ0OywT4kx,5,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
3gDDKe1ZQgQF8KZnjQhy,1,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,4,0
3nByTl035FS7GLeGRNrs,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
3q2W3b0EKePJifmPEgDc,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
4Dhp4WbkatmbhHjXhSGm,4,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
4E8f8vxQkdziiqQaXqp1,4,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
4FK6VC5Y1Wq3DAiXCfix,4,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
4GMHtmQ3hI0XZqBcd5xh,2,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
4MwWuvbsMixmFQ833hPy,2,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
4OOmxOSXl4C69zGwa5pN,4,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
4Vg5mbuEMiXsSLtjxXil,5,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
4cZ4BT60EkXGG51vObIq,4,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
4cgzaVfIfvUN75tEyrDU,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
4ePkkxBbKOCC5jMikeRi,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
4gMqmSyUFk7D0pvzlXii,5,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
5LWMrqRdfAsrYjtQIXgH,5,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
5PrTkh48sy41zZhJR0zj,4,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,2,0
5VX3v1OnZ5xw9pqm9OLa,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
5ZK5OGI46LFvexOL9kPX,2,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,2,0
5cuwHLDgCmvmvXnjZLAD,5,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
5meaJGar0MCAMtf2JhYy,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
5qe2CeO4TfZwtAF1T0Om,1,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,2,0
5tBy1dXr2IOSAPnxWdQJ,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
69kzRCPLukf8EGhuP8fu,3,8ybiH9PgXCf9V0jYfzzN9ZS9Kix1,3,view,1,0
